patient_id,t_h,t_norm,beta,y_nn
synth1,46.1,0.19208333333333333,0.1,0.007631512837352279
synth1,47.1,0.19625,0.1,0.0077748184580251215
synth1,48.1,0.20041666666666666,0.1,0.007923920112933133
synth1,49.1,0.20458333333333334,0.1,0.008078942136227434
synth1,50.1,0.20875000000000002,0.1,0.008240014134937721
synth1,51.1,0.21291666666666667,0.1,0.008407270830199171
synth1,52.1,0.21708333333333335,0.1,0.008580851890023153
synth1,53.1,0.22125,0.1,0.00876090175474226
synth1,54.1,0.22541666666666668,0.1,0.008947569455721728
synth1,55.1,0.22958333333333333,0.1,0.009141008427544364
synth1,56.1,0.23375,0.1,0.0093413763136079
synth1,57.1,0.23791666666666667,0.1,0.00954883476489103
synth1,58.1,0.24208333333333334,0.1,0.009763549231528387
synth1,59.1,0.24625,0.1,0.009985688746767455
synth1,60.1,0.2504166666666667,0.1,0.010215425702851645
synth1,61.1,0.25458333333333333,0.1,0.010452935618372771
synth1,62.1,0.25875,0.1,0.010698396896659135
synth1,63.1,0.2629166666666667,0.1,0.01095199057480344
synth1,64.1,0.2670833333333333,0.1,0.011213900062988532
synth1,65.1,0.27125,0.1,0.011484310873830655
synth1,66.1,0.27541666666666664,0.1,0.011763410341532202
synth1,67.1,0.2795833333333333,0.1,0.012051387330712513
synth1,68.1,0.28375,0.1,0.012348431934868048
synth1,69.1,0.28791666666666665,0.1,0.012654735164498469
synth1,70.1,0.2920833333333333,0.1,0.012970488625024194
synth1,71.1,0.29624999999999996,0.1,0.013295884184710364
synth1,72.1,0.30041666666666667,0.1,0.013631113632902727
synth1,73.1,0.3045833333333333,0.1,0.013976368328972292
synth1,74.1,0.30874999999999997,0.1,0.014331838842454635
synth1,75.1,0.3129166666666666,0.1,0.014697714584958702
synth1,76.1,0.31708333333333333,0.1,0.015074183434506354
synth1,77.1,0.32125,0.1,0.01546143135304724
synth1,78.1,0.32541666666666663,0.1,0.01585964199797383
synth1,79.1,0.3295833333333333,0.1,0.016268996328538492
synth1,80.1,0.33375,0.1,0.016689672208144855
synth1,81.1,0.33791666666666664,0.1,0.017121844003553467
synth1,82.1,0.3420833333333333,0.1,0.01756568218210269
synth1,83.1,0.34625,0.1,0.01802135290809942
synth1,84.1,0.35041666666666665,0.1,0.018489017639583917
synth1,85.1,0.3545833333333333,0.1,0.018968832726713476
synth1,86.1,0.35874999999999996,0.1,0.019460949013043113
synth1,87.1,0.36291666666666667,0.1,0.01996551144100861
synth1,88.1,0.3670833333333333,0.1,0.02048265866293399
synth1,89.1,0.37124999999999997,0.1,0.021012522658896613
synth1,90.1,0.3754166666666666,0.1,0.021555228362784094
synth1,91.1,0.37958333333333333,0.1,0.02211089329787065
synth1,92.1,0.38375,0.1,0.022679627223225005
synth1,93.1,0.38791666666666663,0.1,0.023261531792239526
synth1,94.1,0.3920833333333333,0.1,0.023856700224537272
synth1,95.1,0.39625,0.1,0.024465216992475433
synth1,96.1,0.40041666666666664,0.1,0.025087157523415355
synth1,97.1,0.4045833333333333,0.1,0.025722587918875443
synth1,98.1,0.40875,0.1,0.026371564691621642
synth1,99.1,0.41291666666666665,0.1,0.027034134521681356
synth1,100.1,0.4170833333333333,0.1,0.027710334032194348
synth1,101.1,0.42124999999999996,0.1,0.028400189585933353
synth1,102.1,0.42541666666666667,0.1,0.029103717103242884
synth1,103.1,0.4295833333333333,0.1,0.029820921902058206
synth1,104.1,0.43374999999999997,0.1,0.03055179856057213
synth1,105.1,0.4379166666666666,0.1,0.031296330803023596
synth1,106.1,0.44208333333333333,0.1,0.03205449140898662
synth1,107.1,0.44625,0.1,0.03282624214643639
synth1,108.1,0.45041666666666663,0.1,0.033611533728773825
synth1,109.1,0.4545833333333333,0.1,0.03441030579588862
synth1,110.1,0.45875,0.1,0.03522248691924303
synth1,111.1,0.46291666666666664,0.1,0.03604799463086082
synth1,112.1,0.4670833333333333,0.1,0.03688673547601204
synth1,113.1,0.47125,0.1,0.03773860508928905
synth1,114.1,0.47541666666666665,0.1,0.038603488293681834
synth1,115.1,0.4795833333333333,0.1,0.03948125922217307
synth1,116.1,0.48374999999999996,0.1,0.0403717814612916
synth1,117.1,0.48791666666666667,0.1,0.04127490821598577
synth1,118.1,0.4920833333333333,0.1,0.04219048249510511
synth1,119.1,0.49624999999999997,0.1,0.04311833731671072
synth1,120.1,0.5004166666666666,0.1,0.044058295932374585
synth1,121.1,0.5045833333333333,0.1,0.045010172069568304
synth1,122.1,0.5087499999999999,0.1,0.045973770191195897
synth1,123.1,0.5129166666666667,0.1,0.04694888577127604
synth1,124.1,0.5170833333333333,0.1,0.04793530558574409
synth1,125.1,0.52125,0.1,0.04893280801731128
synth1,126.1,0.5254166666666666,0.1,0.049941163373290236
synth1,127.1,0.5295833333333333,0.1,0.05096013421527819
synth1,128.1,0.53375,0.1,0.051989475699573746
synth1,129.1,0.5379166666666666,0.1,0.05302893592719459
synth1,130.1,0.5420833333333334,0.1,0.05407825630235911
synth1,131.1,0.54625,0.1,0.055137171898299836
synth1,132.1,0.5504166666666667,0.1,0.056205411829281654
synth1,133.1,0.5545833333333333,0.1,0.05728269962771
synth1,134.1,0.55875,0.1,0.05836875362523222
synth1,135.1,0.5629166666666666,0.1,0.059463287336755224
synth1,136.1,0.5670833333333333,0.1,0.060566009846327436
synth1,137.1,0.5712499999999999,0.1,0.061676626193861765
synth1,138.1,0.5754166666666667,0.1,0.0627948377617083
synth1,139.1,0.5795833333333333,0.1,0.06392034266011926
synth1,140.1,0.58375,0.1,0.06505283611068642
synth1,141.1,0.5879166666666666,0.1,0.06619201082687261
synth1,142.1,0.5920833333333333,0.1,0.06733755739079608
synth1,143.1,0.59625,0.1,0.06848916462547407
synth1,144.1,0.6004166666666666,0.1,0.06964651996177525
synth1,145.1,0.6045833333333334,0.1,0.07080930979937318
synth1,146.1,0.60875,0.1,0.07197721986104492
synth1,147.1,0.6129166666666667,0.1,0.07314993553969966
synth1,148.1,0.6170833333333333,0.1,0.07432714223757306
synth1,149.1,0.62125,0.1,0.07550852569706877
synth1,150.1,0.6254166666666666,0.1,0.07669377232277474
synth1,151.1,0.6295833333333333,0.1,0.07788256949422866
synth1,152.1,0.6337499999999999,0.1,0.07907460586905168
synth1,153.1,0.6379166666666667,0.1,0.08026957167611569
synth1,154.1,0.6420833333333333,0.1,0.08146715899845008
synth1,155.1,0.64625,0.1,0.08266706204563981
synth1,156.1,0.6504166666666666,0.1,0.08386897741550602
synth1,157.1,0.6545833333333333,0.1,0.08507260434489762
synth1,158.1,0.65875,0.1,0.08627764494946838
synth1,159.1,0.6629166666666666,0.1,0.08748380445233984
synth1,160.1,0.6670833333333334,0.1,0.08869079140159468
synth1,161.1,0.67125,0.1,0.08989831787657385
synth1,162.1,0.6754166666666667,0.1,0.0911060996829842
synth1,163.1,0.6795833333333333,0.1,0.09231385653685008
synth1,164.1,0.68375,0.1,0.09352131223737718
synth1,165.1,0.6879166666666666,0.1,0.09472819482881371
synth1,166.1,0.6920833333333333,0.1,0.0959342367514287
synth1,167.1,0.6962499999999999,0.1,0.09713917498174005
synth1,168.1,0.7004166666666667,0.1,0.09834275116215631
synth1,169.1,0.7045833333333333,0.1,0.09954471172020452
synth1,170.1,0.70875,0.1,0.10074480797754375
synth1,171.1,0.7129166666666666,0.1,0.10194279624897358
synth1,172.1,0.7170833333333333,0.1,0.10313843793166329
synth1,173.1,0.72125,0.1,0.10433149958484235
synth1,174.1,0.7254166666666666,0.1,0.10552175300019898
synth1,175.1,0.7295833333333334,0.1,0.10670897526324988
synth1,176.1,0.73375,0.1,0.10789294880594588
synth1,177.1,0.7379166666666667,0.1,0.10907346145079315
synth1,178.1,0.7420833333333333,0.1,0.11025030644676675
synth1,179.1,0.74625,0.1,0.11142328249730703
synth1,180.1,0.7504166666666666,0.1,0.11259219378068507
synth1,181.1,0.7545833333333333,0.1,0.11375684996303179
synth1,182.1,0.7587499999999999,0.1,0.11491706620432335
synth1,183.1,0.7629166666666667,0.1,0.11607266315761705
synth1,184.1,0.7670833333333333,0.1,0.1172234669618331
synth1,185.1,0.77125,0.1,0.11836930922837392
synth1,186.1,0.7754166666666666,0.1,0.11951002702187236
synth1,187.1,0.7795833333333333,0.1,0.12064546283535814
synth1,188.1,0.78375,0.1,0.12177546456012757
synth1,189.1,0.7879166666666666,0.1,0.12289988545059717
synth1,190.1,0.7920833333333334,0.1,0.12401858408442042
synth1,191.1,0.79625,0.1,0.12513142431813787
synth1,192.1,0.8004166666666667,0.1,0.12623827523863018
synth1,193.1,0.8045833333333333,0.1,0.12733901111063498
synth1,194.1,0.80875,0.1,0.1284335113205815
synth1,195.1,0.8129166666666666,0.1,0.12952166031699597
synth1,196.1,0.8170833333333333,0.1,0.13060334754771788
synth1,197.1,0.8212499999999999,0.1,0.1316784673941653
synth1,198.1,0.8254166666666667,0.1,0.1327469191028772
synth1,199.1,0.8295833333333333,0.1,0.13380860671455694
synth1,200.1,0.83375,0.1,0.13486343899083103
synth1,201.1,0.8379166666666666,0.1,0.13591132933893105
synth1,202.1,0.8420833333333333,0.1,0.1369521957345011
synth1,203.1,0.84625,0.1,0.1379859606427224
synth1,204.1,0.8504166666666666,0.1,0.1390125509379427
synth1,205.1,0.8545833333333334,0.1,0.14003189782198772
synth1,206.1,0.85875,0.1,0.14104393674132898
synth1,207.1,0.8629166666666667,0.1,0.1420486073032689
synth1,208.1,0.8670833333333333,0.1,0.14304585319130347
synth1,209.1,0.87125,0.1,0.144035622079811
synth1,210.1,0.8754166666666666,0.1,0.14501786554821072
synth1,211.1,0.8795833333333333,0.1,0.14599253899472756
synth1,212.1,0.8837499999999999,0.1,0.14695960154989307
synth1,213.1,0.8879166666666667,0.1,0.14791901598990526
synth1,214.1,0.8920833333333333,0.1,0.14887074864996352
synth1,215.1,0.89625,0.1,0.14981476933769203
synth1,216.1,0.9004166666666666,0.1,0.15075105124674956
synth1,217.1,0.9045833333333333,0.1,0.15167957087073167
synth1,218.1,0.90875,0.1,0.15260030791745172
synth1,219.1,0.9129166666666666,0.1,0.15351324522369114
synth1,220.1,0.9170833333333334,0.1,0.15441836867049796
synth1,221.1,0.92125,0.1,0.15531566709911088
synth1,222.1,0.9254166666666667,0.1,0.15620513222758092
synth1,223.1,0.9295833333333333,0.1,0.15708675856815343
synth1,224.1,0.93375,0.1,0.15796054334547455
synth1,225.1,0.9379166666666666,0.1,0.1588264864156784
synth1,226.1,0.9420833333333333,0.1,0.15968459018640566
synth1,227.1,0.9462499999999999,0.1,0.16053485953780297
synth1,228.1,0.9504166666666667,0.1,0.16137730174454645
synth1,229.1,0.9545833333333333,0.1,0.16221192639892998
synth1,230.1,0.95875,0.1,0.1630387453350535
synth1,231.1,0.9629166666666666,0.1,0.16385777255414408
synth1,232.1,0.9670833333333333,0.1,0.16466902415104043
synth1,233.1,0.97125,0.1,0.16547251824186576
synth1,234.1,0.9754166666666666,0.1,0.16626827489291016
synth1,235.1,0.9795833333333334,0.1,0.1670563160507475
synth1,236.1,0.98375,0.1,0.1678366654735975
synth1,237.1,0.9879166666666667,0.1,0.16860934866395297
synth1,238.1,0.9920833333333333,0.1,0.16937439280248082
synth1,239.1,0.99625,0.1,0.1701318266832077
synth2,0.1,0.0004166666666666667,0.2,0.00039299294672953157
synth2,1.1,0.004583333333333333,0.2,0.0004714175994077282
synth2,2.1,0.00875,0.2,0.0005693031418070866
synth2,3.1,0.012916666666666667,0.2,0.0006897029019180993
synth2,4.1,0.017083333333333332,0.2,0.0008349897543001951
synth2,5.1,0.021249999999999998,0.2,0.001006216174191221
synth2,6.1,0.025416666666666664,0.2,0.0012024816655239487
synth2,7.1,0.029583333333333333,0.2,0.0014204989478082757
synth2,8.1,0.033749999999999995,0.2,0.0016545504724518267
synth2,9.1,0.03791666666666667,0.2,0.001896937602280468
synth2,10.1,0.042083333333333334,0.2,0.0021388686558034306
synth2,11.1,0.04625,0.2,0.002371579123828386
synth2,12.1,0.050416666666666665,0.2,0.0025874037910680226
synth2,13.1,0.05458333333333333,0.2,0.0027805578931301843
synth2,14.1,0.05875,0.2,0.0029475030395514907
synth2,15.1,0.06291666666666666,0.2,0.003086909090389588
synth2,16.1,0.06708333333333334,0.2,0.0031993195747996223
synth2,17.1,0.07125000000000001,0.2,0.003286663732171473
synth2,18.1,0.07541666666666667,0.2,0.0033517430137118393
synth2,19.1,0.07958333333333334,0.2,0.0033977786268408606
synth2,20.1,0.08375,0.2,0.0034280622163367896
synth2,21.1,0.08791666666666667,0.2,0.0034457172556007906
synth2,22.1,0.09208333333333334,0.2,0.0034535579897241662
synth2,23.1,0.09625,0.2,0.0034540239282438347
synth2,24.1,0.10041666666666667,0.2,0.0034491669618467867
synth2,25.1,0.10458333333333333,0.2,0.0034406713990275542
synth2,26.1,0.10875,0.2,0.003429891895631885
synth2,27.1,0.11291666666666668,0.2,0.003417898832148364
synth2,28.1,0.11708333333333334,0.2,0.003405524484198693
synth2,29.1,0.12125000000000001,0.2,0.0033934061551339706
synth2,30.1,0.12541666666666668,0.2,0.0033820243812432015
synth2,31.1,0.12958333333333333,0.2,0.0033717355620915324
synth2,32.1,0.13375,0.2,0.00336279910267854
synth2,33.1,0.13791666666666666,0.2,0.0033553995437667545
synth2,34.1,0.14208333333333334,0.2,0.003349664326369048
synth2,35.1,0.14625000000000002,0.2,0.003345677874170348
synth2,36.1,0.15041666666666667,0.2,0.0033434926426002937
synth2,37.1,0.15458333333333335,0.2,0.003343137712915239
synth2,38.1,0.15875,0.2,0.0033446254266716905
synth2,39.1,0.16291666666666668,0.2,0.0033479564732324884
synth2,40.1,0.16708333333333333,0.2,0.0033531237670668046
synth2,41.1,0.17125,0.2,0.0033601153854276007
synth2,42.1,0.17541666666666667,0.2,0.0033689167811746393
synth2,43.1,0.17958333333333334,0.2,0.003379512439544086
synth2,44.1,0.18375,0.2,0.0033918871104783688
synth2,45.1,0.18791666666666668,0.2,0.0034060267184568642
synth2,46.1,0.19208333333333333,0.2,0.003421919028350253
synth2,47.1,0.19625,0.2,0.003439554127503815
synth2,48.1,0.20041666666666666,0.2,0.0034589247700324817
synth2,49.1,0.20458333333333334,0.2,0.0034800266183342013
synth2,50.1,0.20875000000000002,0.2,0.0035028584084011018
synth2,51.1,0.21291666666666667,0.2,0.003527422059064543
synth2,52.1,0.21708333333333335,0.2,0.003553722740400624
synth2,53.1,0.22125,0.2,0.003581768912792092
synth2,54.1,0.22541666666666668,0.2,0.0036115723453131834
synth2,55.1,0.22958333333333333,0.2,0.0036431481199609233
synth2,56.1,0.23375,0.2,0.0036765146266341444
synth2,57.1,0.23791666666666667,0.2,0.003711693552533223
synth2,58.1,0.24208333333333334,0.2,0.0037487098687227893
synth2,59.1,0.24625,0.2,0.003787591815893079
synth2,60.1,0.2504166666666667,0.2,0.00382837089081773
synth2,61.1,0.25458333333333333,0.2,0.0038710818345952394
synth2,62.1,0.25875,0.2,0.00391576262344623
synth2,63.1,0.2629166666666667,0.2,0.0039624544625958295
synth2,64.1,0.2670833333333333,0.2,0.004011201783581962
synth2,65.1,0.27125,0.2,0.004062052245183174
synth2,66.1,0.27541666666666664,0.2,0.004115056738043589
synth2,67.1,0.2795833333333333,0.2,0.004170269392980141
synth2,68.1,0.28375,0.2,0.004227747592883415
synth2,69.1,0.28791666666666665,0.2,0.0042875519880626834
synth2,70.1,0.2920833333333333,0.2,0.00434974651483643
synth2,71.1,0.29624999999999996,0.2,0.0044143984171278175
synth2,72.1,0.30041666666666667,0.2,0.0044815782707896355
synth2,73.1,0.3045833333333333,0.2,0.004551360010352489
synth2,74.1,0.30874999999999997,0.2,0.004623820957863643
synth2,75.1,0.3129166666666666,0.2,0.004699041853459999
synth2,76.1,0.31708333333333333,0.2,0.004777106887296955
synth2,77.1,0.32125,0.2,0.00485810373243518
synth2,78.1,0.32541666666666663,0.2,0.004942123578268698
synth2,79.1,0.3295833333333333,0.2,0.005029261164059983
synth2,80.1,0.33375,0.2,0.005119614812131228
synth2,81.1,0.33791666666666664,0.2,0.005213286460244928
synth2,82.1,0.3420833333333333,0.2,0.005310381692691466
synth2,83.1,0.34625,0.2,0.005411009769586856
synth2,84.1,0.35041666666666665,0.2,0.0055152836538695585
synth2,85.1,0.3545833333333333,0.2,0.005623320035472185
synth2,86.1,0.35874999999999996,0.2,0.0057352393521312795
synth2,87.1,0.36291666666666667,0.2,0.005851165806286945
synth2,88.1,0.3670833333333333,0.2,0.005971227377513653
synth2,89.1,0.37124999999999997,0.2,0.006095555829914657
synth2,90.1,0.3754166666666666,0.2,0.006224286713904691
synth2,91.1,0.37958333333333333,0.2,0.006357559361800119
synth2,92.1,0.38375,0.2,0.0064955168766314695
synth2,93.1,0.38791666666666663,0.2,0.0066383061135922555
synth2,94.1,0.3920833333333333,0.2,0.006786077653538263
synth2,95.1,0.39625,0.2,0.006938985767955427
synth2,96.1,0.40041666666666664,0.2,0.007097188374820712
synth2,97.1,0.4045833333333333,0.2,0.007260846984790406
synth2,98.1,0.40875,0.2,0.007430126637163068
synth2,99.1,0.41291666666666665,0.2,0.007605195825081311
synth2,100.1,0.4170833333333333,0.2,0.007786226409457461
synth2,101.1,0.42124999999999996,0.2,0.007973393521132468
synth2,102.1,0.42541666666666667,0.2,0.008166875450806561
synth2,103.1,0.4295833333333333,0.2,0.008366853526313202
synth2,104.1,0.43374999999999997,0.2,0.008573511976845655
synth2,105.1,0.4379166666666666,0.2,0.008787037783787291
synth2,106.1,0.44208333333333333,0.2,0.009007620517843415
synth2,107.1,0.44625,0.2,0.009235452162223138
synth2,108.1,0.45041666666666663,0.2,0.009470726921675516
synth2,109.1,0.4545833333333333,0.2,0.009713641017242959
synth2,110.1,0.45875,0.2,0.009964392466659297
synth2,111.1,0.46291666666666664,0.2,0.010223180850386246
synth2,112.1,0.4670833333333333,0.2,0.01049020706335414
synth2,113.1,0.47125,0.2,0.010765673052545208
synth2,114.1,0.47541666666666665,0.2,0.011049781540636319
synth2,115.1,0.4795833333333333,0.2,0.01134273573599555
synth2,116.1,0.48374999999999996,0.2,0.01164473902940965
synth2,117.1,0.48791666666666667,0.2,0.011955994678000296
synth2,118.1,0.4920833333333333,0.2,0.012276705476871673
synth2,119.1,0.49624999999999997,0.2,0.012607073419114073
synth2,120.1,0.5004166666666666,0.2,0.012947299344871736
synth2,121.1,0.5045833333333333,0.2,0.013297582580264946
synth2,122.1,0.5087499999999999,0.2,0.013658120567035631
synth2,123.1,0.5129166666666667,0.2,0.01402910848386426
synth2,124.1,0.5170833333333333,0.2,0.014410738860379016
synth2,125.1,0.52125,0.2,0.014803201184949388
synth2,126.1,0.5254166666666666,0.2,0.015206681507421847
synth2,127.1,0.5295833333333333,0.2,0.015621362038016184
synth2,128.1,0.53375,0.2,0.01604742074365596
synth2,129.1,0.5379166666666666,0.2,0.016485030943054892
synth2,130.1,0.5420833333333334,0.2,0.01693436090192301
synth2,131.1,0.54625,0.2,0.017395573429690683
synth2,132.1,0.5504166666666667,0.2,0.017868825479174597
synth2,133.1,0.5545833333333333,0.2,0.01835426775062915
synth2,134.1,0.55875,0.2,0.0188520443016355
synth2,135.1,0.5629166666666666,0.2,0.01936229216428275
synth2,136.1,0.5670833333333333,0.2,0.019885140971087806
synth2,137.1,0.5712499999999999,0.2,0.02042071259108416
synth2,138.1,0.5754166666666667,0.2,0.02096912077748542
synth2,139.1,0.5795833333333333,0.2,0.02153047082829409
synth2,140.1,0.58375,0.2,0.022104859261186324
synth2,141.1,0.5879166666666666,0.2,0.02269237350395032
synth2,142.1,0.5920833333333333,0.2,0.02329309160169964
synth2,143.1,0.59625,0.2,0.023907081942015924
synth2,144.1,0.6004166666666666,0.2,0.024534402999103203
synth2,145.1,0.6045833333333334,0.2,0.025175103097956557
synth2,146.1,0.60875,0.2,0.025829220199463092
synth2,147.1,0.6129166666666667,0.2,0.026496781707263016
synth2,148.1,0.6170833333333333,0.2,0.027177804297103116
synth2,149.1,0.62125,0.2,0.027872293769318195
synth2,150.1,0.6254166666666666,0.2,0.028580244924972385
synth2,151.1,0.6295833333333333,0.2,0.02930164146608968
synth2,152.1,0.6337499999999999,0.2,0.030036455920297824
synth2,153.1,0.6379166666666667,0.2,0.030784649590102485
synth2,154.1,0.6420833333333333,0.2,0.031546172526902866
synth2,155.1,0.64625,0.2,0.03232096352975606
synth2,156.1,0.6504166666666666,0.2,0.03310895016878932
synth2,157.1,0.6545833333333333,0.2,0.03391004883306316
synth2,158.1,0.65875,0.2,0.03472416480258324
synth2,159.1,0.6629166666666666,0.2,0.0355511923440679
synth2,160.1,0.6670833333333334,0.2,0.03639101482998314
synth2,161.1,0.67125,0.2,0.03724350488027051
synth2,162.1,0.6754166666666667,0.2,0.038108524526111597
synth2,163.1,0.6795833333333333,0.2,0.0389859253949941
synth2,164.1,0.68375,0.2,0.039875548916273096
synth2,165.1,0.6879166666666666,0.2,0.040777226546356696
synth2,166.1,0.6920833333333333,0.2,0.0416907800125836
synth2,167.1,0.6962499999999999,0.2,0.04261602157480927
synth2,168.1,0.7004166666666667,0.2,0.04355275430366811
synth2,169.1,0.7045833333333333,0.2,0.04450077237444073
synth2,170.1,0.70875,0.2,0.04545986137542137
synth2,171.1,0.7129166666666666,0.2,0.04642979862965171
synth2,172.1,0.7170833333333333,0.2,0.04741035352886895
synth2,173.1,0.72125,0.2,0.048401287878499226
synth2,174.1,0.7254166666666666,0.2,0.04940235625252056
synth2,175.1,0.7295833333333334,0.2,0.050413306357015866
synth2,176.1,0.73375,0.2,0.05143387940123939
synth2,177.1,0.7379166666666667,0.2,0.05246381047503121
synth2,178.1,0.7420833333333333,0.2,0.05350282893142244
synth2,179.1,0.74625,0.2,0.05455065877329845
synth2,180.1,0.7504166666666666,0.2,0.05560701904300483
synth2,181.1,0.7545833333333333,0.2,0.056671624213811445
synth2,182.1,0.7587499999999999,0.2,0.05774418458217759
synth2,183.1,0.7629166666666667,0.2,0.05882440665979828
synth2,184.1,0.7670833333333333,0.2,0.05991199356444457
synth2,185.1,0.77125,0.2,0.06100664540865603
synth2,186.1,0.7754166666666666,0.2,0.062108059685379496
synth2,187.1,0.7795833333333333,0.2,0.06321593164969705
synth2,188.1,0.78375,0.2,0.06432995469582897
synth2,189.1,0.7879166666666666,0.2,0.06544982072864458
synth2,190.1,0.7920833333333334,0.2,0.06657522052896414
synth2,191.1,0.79625,0.2,0.06770584411197915
synth2,192.1,0.8004166666666667,0.2,0.06884138107817174
synth2,193.1,0.8045833333333333,0.2,0.06998152095616052
synth2,194.1,0.80875,0.2,0.07112595353694834
synth2,195.1,0.8129166666666666,0.2,0.0722743691990992
synth2,196.1,0.8170833333333333,0.2,0.0734264592244161
synth2,197.1,0.8212499999999999,0.2,0.07458191610374022
synth2,198.1,0.8254166666666667,0.2,0.07574043383253803
synth2,199.1,0.8295833333333333,0.2,0.0769017081959886
synth2,200.1,0.83375,0.2,0.07806543704332417
synth2,201.1,0.8379166666666666,0.2,0.07923132055122442
synth2,202.1,0.8420833333333333,0.2,0.08039906147610043
synth2,203.1,0.84625,0.2,0.08156836539514617
synth2,204.1,0.8504166666666666,0.2,0.08273894093607406
synth2,205.1,0.8545833333333334,0.2,0.08391049999548342
synth2,206.1,0.85875,0.2,0.08508275794584758
synth2,207.1,0.8629166666666667,0.2,0.08625543383113622
synth2,208.1,0.8670833333333333,0.2,0.08742825055111934
synth2,209.1,0.87125,0.2,0.08860093503442971
synth2,210.1,0.8754166666666666,0.2,0.08977321840048319
synth2,211.1,0.8795833333333333,0.2,0.09094483611038562
synth2,212.1,0.8837499999999999,0.2,0.09211552810697442
synth2,213.1,0.8879166666666667,0.2,0.09328503894416436
synth2,214.1,0.8920833333333333,0.2,0.0944531179057891
synth2,215.1,0.89625,0.2,0.09561951911414195
synth2,216.1,0.9004166666666666,0.2,0.09678400162844061
synth2,217.1,0.9045833333333333,0.2,0.09794632953345242
synth2,218.1,0.90875,0.2,0.09910627201852724
synth2,219.1,0.9129166666666666,0.2,0.10026360344729918
synth2,220.1,0.9170833333333334,0.2,0.10141810341832731
synth2,221.1,0.92125,0.2,0.10256955681695044
synth2,222.1,0.9254166666666667,0.2,0.10371775385864312
synth2,223.1,0.9295833333333333,0.2,0.10486249012415912
synth2,224.1,0.93375,0.2,0.10600356658675936
synth2,225.1,0.9379166666666666,0.2,0.10714078963181979
synth2,226.1,0.9420833333333333,0.2,0.1082739710691176
synth2,227.1,0.9462499999999999,0.2,0.10940292813809735
synth2,228.1,0.9504166666666667,0.2,0.11052748350641627
synth2,229.1,0.9545833333333333,0.2,0.11164746526206733
synth2,230.1,0.95875,0.2,0.11276270689938005
synth2,231.1,0.9629166666666666,0.2,0.11387304729919172
synth2,232.1,0.9670833333333333,0.2,0.11497833070348389
synth2,233.1,0.97125,0.2,0.11607840668477082
synth2,234.1,0.9754166666666666,0.2,0.11717313011052646
synth2,235.1,0.9795833333333334,0.2,0.1182623611029278
synth2,236.1,0.98375,0.2,0.11934596499419083
synth2,237.1,0.9879166666666667,0.2,0.12042381227776633
